link,courseid,coursename,Coursetitle,lessonID,lessonname,Corresponding folder name,Corresponding file name in the folder
https://www.michaelmanagement.com/files/training/MM110/mm110_03/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_03,Change material master record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_04/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_04,Create semi-finished material,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_05/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_05,Create raw material,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_06/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_06,Material list display,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_07/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_07,Create/change vendor - purchasing,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_08/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_08,Vendor list display,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_09/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_09,Maintain info record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_10/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_10,Info record list display,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_11/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_11,Source list,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM110/mm110_12/imsmanifest.xml,284,MM110,SAP Material Master Data,mm110_12,Source list display,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_01/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_01,Price condition record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_02/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_02,Output condition record,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_03/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_03,Quota arrangement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_04/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_04,Create/change batch,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_05/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_05,Storage location,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_06/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_06,Delivery address,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_07/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_07,Material mass maintenance,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_08/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_08,Extend material views,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_09/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_09,Change material type,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_10/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_10,Vendor mass maintenance,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM111/mm111_11/imsmanifest.xml,286,MM111,Intermediate SAP Material Master Data,mm111_11,Vendor account group change,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD101/consd101_12/imsmanifest.xml,287,CONSD101,SAP SD Enterprise Structure Configuration,consd101_12,Assign Sales Office to Sales Area,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/WS101/ws101_04/imsmanifest.xml,288,WS101,Winshuttle - Transaction,ws101_04,Validating data,WS101_HTML5.zip,
https://www.michaelmanagement.com/files/training/WS101/ws101_05/imsmanifest.xml,288,WS101,Winshuttle - Transaction,ws101_05,Running a script,WS101_HTML5.zip,
https://www.michaelmanagement.com/files/training/WS101/ws101_06/imsmanifest.xml,288,WS101,Winshuttle - Transaction,ws101_06,Advanced run options,WS101_HTML5.zip,
https://www.michaelmanagement.com/files/training/SAP102/sap102_01/imsmanifest.xml,289,SAP102,Intermediate SAP Skills,sap102_01,Common icons in SAP transactions,SAP102_HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/SAP102/sap102_11/imsmanifest.xml,289,SAP102,Intermediate SAP Skills,sap102_11,System status,SAP102_HTML5-MMC-001.zip,
https://www.michaelmanagement.com/files/training/HR401/hr401_13/imsmanifest.xml,298,HR401,SAP Employee Self-Service,hr401_13,Maintain Addresses and Emergency Contact,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR401/hr401_12/imsmanifest.xml,298,HR401,SAP Employee Self-Service,hr401_12,Maintain Bank Information,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR401/hr401_02/imsmanifest.xml,298,HR401,SAP Employee Self-Service,hr401_02,Record and Release Working Time,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR401/hr401_03/imsmanifest.xml,298,HR401,SAP Employee Self-Service,hr401_03,Request a Leave,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/HR401/hr401_04/imsmanifest.xml,298,HR401,SAP Employee Self-Service,hr401_04,Review Time Statement,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_01/imsmanifest.xml,301,MM120,SAP Quotations,mm120_01,Individual/Collective Release of Purchase Requisition,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_02/imsmanifest.xml,301,MM120,SAP Quotations,mm120_02,Release reminder,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_03/imsmanifest.xml,301,MM120,SAP Quotations,mm120_03,Request for Quotation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_04/imsmanifest.xml,301,MM120,SAP Quotations,mm120_04,Request for Quotation List display,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_05/imsmanifest.xml,301,MM120,SAP Quotations,mm120_05,Print Request for Quotation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_06/imsmanifest.xml,301,MM120,SAP Quotations,mm120_06,Maintain Quotation,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_07/imsmanifest.xml,301,MM120,SAP Quotations,mm120_07,Quotations Price Comparison,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_08/imsmanifest.xml,301,MM120,SAP Quotations,mm120_08,Automatic Creation of Purchase Orders,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_09/imsmanifest.xml,301,MM120,SAP Quotations,mm120_09,Individual/Collective Release of Purchase Order,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_10/imsmanifest.xml,301,MM120,SAP Quotations,mm120_10,Print Purchase Order,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_11/imsmanifest.xml,301,MM120,SAP Quotations,mm120_11,Purchase Orders General Analysis,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/MM120/mm120_12/imsmanifest.xml,301,MM120,SAP Quotations,mm120_12,Goods Receipt Forecast,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/PS130/ps130_01/imsmanifest.xml,304,PS130,SAP Project System - Reporting,ps130_01,Create Project Version,PS130-html5.zip,
https://www.michaelmanagement.com/files/training/PS130/ps130_02/imsmanifest.xml,304,PS130,SAP Project System - Reporting,ps130_02,Project Version Comparison: Actual/Plan,PS130-html5.zip,
https://www.michaelmanagement.com/files/training/PS130/ps130_03/imsmanifest.xml,304,PS130,SAP Project System - Reporting,ps130_03,Project Commitments Line Items Report,PS130-html5.zip,
https://www.michaelmanagement.com/files/training/PS130/ps130_04/imsmanifest.xml,304,PS130,SAP Project System - Reporting,ps130_04,Project Actual Line Items Report,PS130-html5.zip,
https://www.michaelmanagement.com/files/training/CONSD102/consd102_03/imsmanifest.xml,310,CONSD102,SAP SD Master Data Configuration,consd102_03,Define Marketing Master Data,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD102/consd102_09/imsmanifest.xml,310,CONSD102,SAP SD Master Data Configuration,consd102_09,Define Terms of Payment,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD102/consd102_10/imsmanifest.xml,310,CONSD102,SAP SD Master Data Configuration,consd102_10,Define Incoterms,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD102/consd102_11/imsmanifest.xml,310,CONSD102,SAP SD Master Data Configuration,consd102_11,Define Contact Person Functions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/CONSD102/consd102_13/imsmanifest.xml,310,CONSD102,SAP SD Master Data Configuration,consd102_13,Define Number Range for Item Proposal,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_01/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_01,Introduction to BEx Query Designer,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_02/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_02,Infoproviders,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_03/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_03,Query-level restrictions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_04/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_04,Using existing variables,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_05/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_05,"Rows, columns, and characteristics",Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_06/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_06,Custom formulas,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_07/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_07,Exceptions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_08/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_08,Conditions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_09/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_09,Selection-level restrictions,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_11/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_11,Multiple structures and nested selections,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_12/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_12,Building hierarchies,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/BI102/bi102_13/imsmanifest.xml,311,BI102,SAP BI BEx Query Designer,bi102_13,Hierarchies in BEx Query Designer,Found the HTML5  zip in the recent folder shared. Nesoi is downloading them currently.,
https://www.michaelmanagement.com/files/training/PS120/ps120_10/imsmanifest.xml,312,PS120,SAP Project System - Planning,ps120_10,Copy Network Costing to WBS,PS120-html5.zip,
